placeDcid,placeName,Date:Monthly_Count_ElectricityConsumer,Value:Monthly_Count_ElectricityConsumer,Source:Monthly_Count_ElectricityConsumer,Date:Monthly_Average_RetailPrice_Electricity,Value:Monthly_Average_RetailPrice_Electricity,Source:Monthly_Average_RetailPrice_Electricity,Date:Monthly_Generation_Electricity_ElectricPower,Value:Monthly_Generation_Electricity_ElectricPower,Source:Monthly_Generation_Electricity_ElectricPower,Date:Monthly_Generation_Electricity_ElectricUtility,Value:Monthly_Generation_Electricity_ElectricUtility,Source:Monthly_Generation_Electricity_ElectricUtility,Date:Count_HeatEvent,Value:Count_HeatEvent,Source:Count_HeatEvent
geoId/41,Oregon,,,,2005-05,6.23,https://www.eia.gov/opendata/qb.php?category=0,2005-05,3681431920,https://www.eia.gov/opendata/qb.php?category=0,2005-05,3371221550,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2005-06,6.2,https://www.eia.gov/opendata/qb.php?category=0,2005-06,3613651740,https://www.eia.gov/opendata/qb.php?category=0,2005-06,3111806800,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2005-07,6.14,https://www.eia.gov/opendata/qb.php?category=0,2005-07,3634948130,https://www.eia.gov/opendata/qb.php?category=0,2005-07,2787034070,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2005-08,6.19,https://www.eia.gov/opendata/qb.php?category=0,2005-08,3498696810,https://www.eia.gov/opendata/qb.php?category=0,2005-08,2476347560,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2005-09,6.18,https://www.eia.gov/opendata/qb.php?category=0,2005-09,3647802520,https://www.eia.gov/opendata/qb.php?category=0,2005-09,2699690940,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2005-10,6.42,https://www.eia.gov/opendata/qb.php?category=0,2005-10,3961066750,https://www.eia.gov/opendata/qb.php?category=0,2005-10,2964573460,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2005-11,6.46,https://www.eia.gov/opendata/qb.php?category=0,2005-11,3890976050,https://www.eia.gov/opendata/qb.php?category=0,2005-11,2898977210,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2005-12,6.65,https://www.eia.gov/opendata/qb.php?category=0,2005-12,4321451340,https://www.eia.gov/opendata/qb.php?category=0,2005-12,3275699340,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2006-01,6.22,https://www.eia.gov/opendata/qb.php?category=0,2006-01,4755053740,https://www.eia.gov/opendata/qb.php?category=0,2006-01,4151931350,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2006-02,6.55,https://www.eia.gov/opendata/qb.php?category=0,2006-02,4573828610,https://www.eia.gov/opendata/qb.php?category=0,2006-02,3916099810,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2006-03,6.6,https://www.eia.gov/opendata/qb.php?category=0,2006-03,4671020070,https://www.eia.gov/opendata/qb.php?category=0,2006-03,3910034280,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2006-04,6.48,https://www.eia.gov/opendata/qb.php?category=0,2006-04,4342948180,https://www.eia.gov/opendata/qb.php?category=0,2006-04,4136357220,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2006-05,6.46,https://www.eia.gov/opendata/qb.php?category=0,2006-05,4461223780,https://www.eia.gov/opendata/qb.php?category=0,2006-05,4295423340,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2006-06,6.4,https://www.eia.gov/opendata/qb.php?category=0,2006-06,4249991970,https://www.eia.gov/opendata/qb.php?category=0,2006-06,3870437050,https://www.eia.gov/opendata/qb.php?category=0,2006-06,6,https://www.ncdc.noaa.gov/
geoId/41,Oregon,,,,2006-07,6.48,https://www.eia.gov/opendata/qb.php?category=0,2006-07,4350264620,https://www.eia.gov/opendata/qb.php?category=0,2006-07,3338166730,https://www.eia.gov/opendata/qb.php?category=0,2006-07,25,https://www.ncdc.noaa.gov/
geoId/41,Oregon,,,,2006-08,6.48,https://www.eia.gov/opendata/qb.php?category=0,2006-08,3729123800,https://www.eia.gov/opendata/qb.php?category=0,2006-08,2704415150,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2006-09,6.55,https://www.eia.gov/opendata/qb.php?category=0,2006-09,3853084790,https://www.eia.gov/opendata/qb.php?category=0,2006-09,2842706110,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2006-10,6.64,https://www.eia.gov/opendata/qb.php?category=0,2006-10,4075253980,https://www.eia.gov/opendata/qb.php?category=0,2006-10,2962075760,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2006-11,6.78,https://www.eia.gov/opendata/qb.php?category=0,2006-11,3826222920,https://www.eia.gov/opendata/qb.php?category=0,2006-11,2954451830,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2006-12,6.75,https://www.eia.gov/opendata/qb.php?category=0,2006-12,5067001650,https://www.eia.gov/opendata/qb.php?category=0,2006-12,3986723400,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2007-01,6.86,https://www.eia.gov/opendata/qb.php?category=0,2007-01,5478916310,https://www.eia.gov/opendata/qb.php?category=0,2007-01,4522417420,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2007-02,6.88,https://www.eia.gov/opendata/qb.php?category=0,2007-02,4436791870,https://www.eia.gov/opendata/qb.php?category=0,2007-02,3506938540,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2007-03,6.84,https://www.eia.gov/opendata/qb.php?category=0,2007-03,4962810730,https://www.eia.gov/opendata/qb.php?category=0,2007-03,4455217010,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2007-04,6.79,https://www.eia.gov/opendata/qb.php?category=0,2007-04,4305930130,https://www.eia.gov/opendata/qb.php?category=0,2007-04,3662842550,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2007-05,6.71,https://www.eia.gov/opendata/qb.php?category=0,2007-05,4139557700.0000005,https://www.eia.gov/opendata/qb.php?category=0,2007-05,3665243710,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2007-06,6.88,https://www.eia.gov/opendata/qb.php?category=0,2007-06,4336719840,https://www.eia.gov/opendata/qb.php?category=0,2007-06,3548263040,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2007-07,7.13,https://www.eia.gov/opendata/qb.php?category=0,2007-07,4123332059.9999995,https://www.eia.gov/opendata/qb.php?category=0,2007-07,3266803320,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2007-08,7.06,https://www.eia.gov/opendata/qb.php?category=0,2007-08,3963409040,https://www.eia.gov/opendata/qb.php?category=0,2007-08,2948192600,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2007-09,7.19,https://www.eia.gov/opendata/qb.php?category=0,2007-09,4004425180,https://www.eia.gov/opendata/qb.php?category=0,2007-09,3031295730,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2007-10,7.25,https://www.eia.gov/opendata/qb.php?category=0,2007-10,4119042150,https://www.eia.gov/opendata/qb.php?category=0,2007-10,3159017740,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2007-11,7.33,https://www.eia.gov/opendata/qb.php?category=0,2007-11,4455691100,https://www.eia.gov/opendata/qb.php?category=0,2007-11,3400878150,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,,,,2007-12,7.27,https://www.eia.gov/opendata/qb.php?category=0,2007-12,5326139370,https://www.eia.gov/opendata/qb.php?category=0,2007-12,4035406200,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2008-01,1864047,https://www.eia.gov/opendata/qb.php?category=0,2008-01,7.42,https://www.eia.gov/opendata/qb.php?category=0,2008-01,5698517580,https://www.eia.gov/opendata/qb.php?category=0,2008-01,4383277520,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2008-02,1866872,https://www.eia.gov/opendata/qb.php?category=0,2008-02,7.35,https://www.eia.gov/opendata/qb.php?category=0,2008-02,5104091550,https://www.eia.gov/opendata/qb.php?category=0,2008-02,3908466580,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2008-03,1872197,https://www.eia.gov/opendata/qb.php?category=0,2008-03,7.32,https://www.eia.gov/opendata/qb.php?category=0,2008-03,5471138820,https://www.eia.gov/opendata/qb.php?category=0,2008-03,4226947140,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2008-04,1868697,https://www.eia.gov/opendata/qb.php?category=0,2008-04,7.36,https://www.eia.gov/opendata/qb.php?category=0,2008-04,4660008080,https://www.eia.gov/opendata/qb.php?category=0,2008-04,3384917040,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2008-05,1872888,https://www.eia.gov/opendata/qb.php?category=0,2008-05,7.13,https://www.eia.gov/opendata/qb.php?category=0,2008-05,4833055590,https://www.eia.gov/opendata/qb.php?category=0,2008-05,4095030540,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2008-06,1873232,https://www.eia.gov/opendata/qb.php?category=0,2008-06,7.08,https://www.eia.gov/opendata/qb.php?category=0,2008-06,4892546630,https://www.eia.gov/opendata/qb.php?category=0,2008-06,4452180240,https://www.eia.gov/opendata/qb.php?category=0,2008-06,2,https://www.ncdc.noaa.gov/
geoId/41,Oregon,2008-07,1879590,https://www.eia.gov/opendata/qb.php?category=0,2008-07,7.04,https://www.eia.gov/opendata/qb.php?category=0,2008-07,4424238860,https://www.eia.gov/opendata/qb.php?category=0,2008-07,3528403610,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2008-08,1880361,https://www.eia.gov/opendata/qb.php?category=0,2008-08,7.1,https://www.eia.gov/opendata/qb.php?category=0,2008-08,4075322370,https://www.eia.gov/opendata/qb.php?category=0,2008-08,2846220550,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2008-09,1880539,https://www.eia.gov/opendata/qb.php?category=0,2008-09,7.18,https://www.eia.gov/opendata/qb.php?category=0,2008-09,4102200380,https://www.eia.gov/opendata/qb.php?category=0,2008-09,3018209630,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2008-10,1879116,https://www.eia.gov/opendata/qb.php?category=0,2008-10,7.3,https://www.eia.gov/opendata/qb.php?category=0,2008-10,4362674230,https://www.eia.gov/opendata/qb.php?category=0,2008-10,3227614350,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2008-11,1872141,https://www.eia.gov/opendata/qb.php?category=0,2008-11,7.34,https://www.eia.gov/opendata/qb.php?category=0,2008-11,4499296350,https://www.eia.gov/opendata/qb.php?category=0,2008-11,3503416030,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2008-12,1873047,https://www.eia.gov/opendata/qb.php?category=0,2008-12,7.26,https://www.eia.gov/opendata/qb.php?category=0,2008-12,5220514620,https://www.eia.gov/opendata/qb.php?category=0,2008-12,4015846550,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2009-01,1874649,https://www.eia.gov/opendata/qb.php?category=0,2009-01,7.36,https://www.eia.gov/opendata/qb.php?category=0,2009-01,5722918520,https://www.eia.gov/opendata/qb.php?category=0,2009-01,4714733550,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2009-02,1876182,https://www.eia.gov/opendata/qb.php?category=0,2009-02,7.51,https://www.eia.gov/opendata/qb.php?category=0,2009-02,4623475430,https://www.eia.gov/opendata/qb.php?category=0,2009-02,3578289580,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2009-03,1882201,https://www.eia.gov/opendata/qb.php?category=0,2009-03,7.36,https://www.eia.gov/opendata/qb.php?category=0,2009-03,5228321630,https://www.eia.gov/opendata/qb.php?category=0,2009-03,3940730600,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2009-04,1877752,https://www.eia.gov/opendata/qb.php?category=0,2009-04,7.37,https://www.eia.gov/opendata/qb.php?category=0,2009-04,4531627560,https://www.eia.gov/opendata/qb.php?category=0,2009-04,3688248680,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2009-05,1881936,https://www.eia.gov/opendata/qb.php?category=0,2009-05,7.43,https://www.eia.gov/opendata/qb.php?category=0,2009-05,4184456739.9999995,https://www.eia.gov/opendata/qb.php?category=0,2009-05,3677662760,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2009-06,1884049,https://www.eia.gov/opendata/qb.php?category=0,2009-06,7.46,https://www.eia.gov/opendata/qb.php?category=0,2009-06,4576347600,https://www.eia.gov/opendata/qb.php?category=0,2009-06,3926678510,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2009-07,1886067,https://www.eia.gov/opendata/qb.php?category=0,2009-07,7.51,https://www.eia.gov/opendata/qb.php?category=0,2009-07,4059471370,https://www.eia.gov/opendata/qb.php?category=0,2009-07,2836665820,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2009-08,1885230,https://www.eia.gov/opendata/qb.php?category=0,2009-08,7.37,https://www.eia.gov/opendata/qb.php?category=0,2009-08,4110076879.9999995,https://www.eia.gov/opendata/qb.php?category=0,2009-08,2672190020,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2009-09,1887199,https://www.eia.gov/opendata/qb.php?category=0,2009-09,7.45,https://www.eia.gov/opendata/qb.php?category=0,2009-09,4374086400,https://www.eia.gov/opendata/qb.php?category=0,2009-09,3013835260,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2009-10,1885893,https://www.eia.gov/opendata/qb.php?category=0,2009-10,7.54,https://www.eia.gov/opendata/qb.php?category=0,2009-10,4438473850,https://www.eia.gov/opendata/qb.php?category=0,2009-10,3150783100,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2009-11,1880161,https://www.eia.gov/opendata/qb.php?category=0,2009-11,7.73,https://www.eia.gov/opendata/qb.php?category=0,2009-11,4696756120,https://www.eia.gov/opendata/qb.php?category=0,2009-11,3481908820,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2009-12,1884493,https://www.eia.gov/opendata/qb.php?category=0,2009-12,7.57,https://www.eia.gov/opendata/qb.php?category=0,2009-12,5163688140,https://www.eia.gov/opendata/qb.php?category=0,2009-12,4021491780,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2010-01,1882127,https://www.eia.gov/opendata/qb.php?category=0,2010-01,7.43,https://www.eia.gov/opendata/qb.php?category=0,2010-01,4908691950,https://www.eia.gov/opendata/qb.php?category=0,2010-01,3746082640,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2010-02,1883329,https://www.eia.gov/opendata/qb.php?category=0,2010-02,7.49,https://www.eia.gov/opendata/qb.php?category=0,2010-02,4432202380,https://www.eia.gov/opendata/qb.php?category=0,2010-02,3422484150,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2010-03,1890250,https://www.eia.gov/opendata/qb.php?category=0,2010-03,7.66,https://www.eia.gov/opendata/qb.php?category=0,2010-03,4874872220,https://www.eia.gov/opendata/qb.php?category=0,2010-03,3604405820,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2010-04,1886470,https://www.eia.gov/opendata/qb.php?category=0,2010-04,7.55,https://www.eia.gov/opendata/qb.php?category=0,2010-04,4296267900,https://www.eia.gov/opendata/qb.php?category=0,2010-04,3035635940,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2010-05,1889481,https://www.eia.gov/opendata/qb.php?category=0,2010-05,7.59,https://www.eia.gov/opendata/qb.php?category=0,2010-05,3799672990,https://www.eia.gov/opendata/qb.php?category=0,2010-05,3075875130,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2010-06,1888774,https://www.eia.gov/opendata/qb.php?category=0,2010-06,7.48,https://www.eia.gov/opendata/qb.php?category=0,2010-06,4848358670,https://www.eia.gov/opendata/qb.php?category=0,2010-06,4288019489.9999995,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2010-07,1894897,https://www.eia.gov/opendata/qb.php?category=0,2010-07,7.6,https://www.eia.gov/opendata/qb.php?category=0,2010-07,4414611040,https://www.eia.gov/opendata/qb.php?category=0,2010-07,3280654610,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2010-08,1896218,https://www.eia.gov/opendata/qb.php?category=0,2010-08,7.44,https://www.eia.gov/opendata/qb.php?category=0,2010-08,4191021610,https://www.eia.gov/opendata/qb.php?category=0,2010-08,2742497910,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2010-09,1896880,https://www.eia.gov/opendata/qb.php?category=0,2010-09,7.51,https://www.eia.gov/opendata/qb.php?category=0,2010-09,4290425580,https://www.eia.gov/opendata/qb.php?category=0,2010-09,2990477980,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2010-10,1891525,https://www.eia.gov/opendata/qb.php?category=0,2010-10,7.62,https://www.eia.gov/opendata/qb.php?category=0,2010-10,4484655070,https://www.eia.gov/opendata/qb.php?category=0,2010-10,3312954130,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2010-11,1889396,https://www.eia.gov/opendata/qb.php?category=0,2010-11,7.69,https://www.eia.gov/opendata/qb.php?category=0,2010-11,4815821130,https://www.eia.gov/opendata/qb.php?category=0,2010-11,3641302730,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2010-12,1893262,https://www.eia.gov/opendata/qb.php?category=0,2010-12,7.63,https://www.eia.gov/opendata/qb.php?category=0,2010-12,5159401160,https://www.eia.gov/opendata/qb.php?category=0,2010-12,4002293060,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2011-01,1889126,https://www.eia.gov/opendata/qb.php?category=0,2011-01,7.98,https://www.eia.gov/opendata/qb.php?category=0,2011-01,5665859490,https://www.eia.gov/opendata/qb.php?category=0,2011-01,4737378480,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2011-02,1888522,https://www.eia.gov/opendata/qb.php?category=0,2011-02,8.13,https://www.eia.gov/opendata/qb.php?category=0,2011-02,5035322360,https://www.eia.gov/opendata/qb.php?category=0,2011-02,4308328650,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2011-03,1896685,https://www.eia.gov/opendata/qb.php?category=0,2011-03,7.97,https://www.eia.gov/opendata/qb.php?category=0,2011-03,5436722510,https://www.eia.gov/opendata/qb.php?category=0,2011-03,4750315480,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2011-04,1891338,https://www.eia.gov/opendata/qb.php?category=0,2011-04,7.97,https://www.eia.gov/opendata/qb.php?category=0,2011-04,4877516330,https://www.eia.gov/opendata/qb.php?category=0,2011-04,4085455200,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2011-05,1895253,https://www.eia.gov/opendata/qb.php?category=0,2011-05,7.95,https://www.eia.gov/opendata/qb.php?category=0,2011-05,4862860790,https://www.eia.gov/opendata/qb.php?category=0,2011-05,4270424970,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2011-06,1894836,https://www.eia.gov/opendata/qb.php?category=0,2011-06,7.92,https://www.eia.gov/opendata/qb.php?category=0,2011-06,5133568910,https://www.eia.gov/opendata/qb.php?category=0,2011-06,4479981440,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2011-07,1896696,https://www.eia.gov/opendata/qb.php?category=0,2011-07,7.97,https://www.eia.gov/opendata/qb.php?category=0,2011-07,4909811480,https://www.eia.gov/opendata/qb.php?category=0,2011-07,4250261400.0000005,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2011-08,1899200,https://www.eia.gov/opendata/qb.php?category=0,2011-08,7.97,https://www.eia.gov/opendata/qb.php?category=0,2011-08,4204471120,https://www.eia.gov/opendata/qb.php?category=0,2011-08,3344207350,https://www.eia.gov/opendata/qb.php?category=0,2011-08,1,https://www.ncdc.noaa.gov/
geoId/41,Oregon,2011-09,1899942,https://www.eia.gov/opendata/qb.php?category=0,2011-09,7.98,https://www.eia.gov/opendata/qb.php?category=0,2011-09,4467447700,https://www.eia.gov/opendata/qb.php?category=0,2011-09,3583718610,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2011-10,1899494,https://www.eia.gov/opendata/qb.php?category=0,2011-10,8.08,https://www.eia.gov/opendata/qb.php?category=0,2011-10,4347973440,https://www.eia.gov/opendata/qb.php?category=0,2011-10,3368684320,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2011-11,1898243,https://www.eia.gov/opendata/qb.php?category=0,2011-11,8.29,https://www.eia.gov/opendata/qb.php?category=0,2011-11,4888580960,https://www.eia.gov/opendata/qb.php?category=0,2011-11,3728595480,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2011-12,1899698,https://www.eia.gov/opendata/qb.php?category=0,2011-12,8.23,https://www.eia.gov/opendata/qb.php?category=0,2011-12,5343139290,https://www.eia.gov/opendata/qb.php?category=0,2011-12,4077516640,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2012-01,1895763,https://www.eia.gov/opendata/qb.php?category=0,2012-01,8.27,https://www.eia.gov/opendata/qb.php?category=0,2012-01,5658722290,https://www.eia.gov/opendata/qb.php?category=0,2012-01,4315876710,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2012-02,1899382,https://www.eia.gov/opendata/qb.php?category=0,2012-02,8.26,https://www.eia.gov/opendata/qb.php?category=0,2012-02,5393482930,https://www.eia.gov/opendata/qb.php?category=0,2012-02,4047505900,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2012-03,1901124,https://www.eia.gov/opendata/qb.php?category=0,2012-03,8.26,https://www.eia.gov/opendata/qb.php?category=0,2012-03,5766374070,https://www.eia.gov/opendata/qb.php?category=0,2012-03,4511151710,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2012-04,1900189,https://www.eia.gov/opendata/qb.php?category=0,2012-04,8.18,https://www.eia.gov/opendata/qb.php?category=0,2012-04,4940416690,https://www.eia.gov/opendata/qb.php?category=0,2012-04,4065152750,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2012-05,1904716,https://www.eia.gov/opendata/qb.php?category=0,2012-05,8.13,https://www.eia.gov/opendata/qb.php?category=0,2012-05,5110227740,https://www.eia.gov/opendata/qb.php?category=0,2012-05,4377077510,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2012-06,1902543,https://www.eia.gov/opendata/qb.php?category=0,2012-06,8.06,https://www.eia.gov/opendata/qb.php?category=0,2012-06,4614227490,https://www.eia.gov/opendata/qb.php?category=0,2012-06,3894700690,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2012-07,1904183,https://www.eia.gov/opendata/qb.php?category=0,2012-07,8.19,https://www.eia.gov/opendata/qb.php?category=0,2012-07,5135846590,https://www.eia.gov/opendata/qb.php?category=0,2012-07,4127137780,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2012-08,1906727,https://www.eia.gov/opendata/qb.php?category=0,2012-08,8.16,https://www.eia.gov/opendata/qb.php?category=0,2012-08,4480924410,https://www.eia.gov/opendata/qb.php?category=0,2012-08,3403688160,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2012-09,1904231,https://www.eia.gov/opendata/qb.php?category=0,2012-09,8.14,https://www.eia.gov/opendata/qb.php?category=0,2012-09,4707981650,https://www.eia.gov/opendata/qb.php?category=0,2012-09,3417760710,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2012-10,1909347,https://www.eia.gov/opendata/qb.php?category=0,2012-10,8.21,https://www.eia.gov/opendata/qb.php?category=0,2012-10,4461370670,https://www.eia.gov/opendata/qb.php?category=0,2012-10,3164238700,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2012-11,1905873,https://www.eia.gov/opendata/qb.php?category=0,2012-11,8.37,https://www.eia.gov/opendata/qb.php?category=0,2012-11,4533525310,https://www.eia.gov/opendata/qb.php?category=0,2012-11,3559977440,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2012-12,1908238,https://www.eia.gov/opendata/qb.php?category=0,2012-12,8.3,https://www.eia.gov/opendata/qb.php?category=0,2012-12,5443397220,https://www.eia.gov/opendata/qb.php?category=0,2012-12,4260222939.9999995,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2013-01,1905110,https://www.eia.gov/opendata/qb.php?category=0,2013-01,8.39,https://www.eia.gov/opendata/qb.php?category=0,2013-01,6088852200,https://www.eia.gov/opendata/qb.php?category=0,2013-01,4718087310,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2013-02,1903694,https://www.eia.gov/opendata/qb.php?category=0,2013-02,8.45,https://www.eia.gov/opendata/qb.php?category=0,2013-02,5103206090,https://www.eia.gov/opendata/qb.php?category=0,2013-02,3664798370,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2013-03,1905386,https://www.eia.gov/opendata/qb.php?category=0,2013-03,8.37,https://www.eia.gov/opendata/qb.php?category=0,2013-03,5226019210,https://www.eia.gov/opendata/qb.php?category=0,2013-03,3739390670,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2013-04,1905975,https://www.eia.gov/opendata/qb.php?category=0,2013-04,8.28,https://www.eia.gov/opendata/qb.php?category=0,2013-04,5089189410,https://www.eia.gov/opendata/qb.php?category=0,2013-04,3714776770,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2013-05,1909127,https://www.eia.gov/opendata/qb.php?category=0,2013-05,8.34,https://www.eia.gov/opendata/qb.php?category=0,2013-05,4687883950,https://www.eia.gov/opendata/qb.php?category=0,2013-05,3853904570,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2013-06,1907268,https://www.eia.gov/opendata/qb.php?category=0,2013-06,8.34,https://www.eia.gov/opendata/qb.php?category=0,2013-06,4536868460,https://www.eia.gov/opendata/qb.php?category=0,2013-06,3561001500,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2013-07,1910429,https://www.eia.gov/opendata/qb.php?category=0,2013-07,8.49,https://www.eia.gov/opendata/qb.php?category=0,2013-07,4653678680,https://www.eia.gov/opendata/qb.php?category=0,2013-07,3242378450,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/41,Oregon,2013-08,1910262,https://www.eia.gov/opendata/qb.php?category=0,2013-08,8.35,https://www.eia.gov/opendata/qb.php?category=0,2013-08,4469145820,https://www.eia.gov/opendata/qb.php?category=0,2013-08,2999569220,https://www.eia.gov/opendata/qb.php?category=0,,,
